recordType,name,poke_type1,poke_type2,poke_size,poke_weight,poke_hp,hp_current,poke_defense,poke_spdef,poke_speed,poke_speed_ft,poke_attack,poke_spatk,poke_atk_mod,poke_spatk_mod,poke_effect_mod,poke_skills,poke_ability_passives,poke_diet,poke_egg_group,poke_hatch_rate,poke_habitat,poke_evolution,poke_proficiencies,poke_is_legendary,moves_list
pokemon,Servine,Grass,,Small,Medium,36,36,8,8,8,40,8,7,+4,+3,+4,"Sprouter, Stealth (can make stealth skill checks), Threaded, Tracker","Growth (+1 Attack, +1 Special Attack), Leer, Overgrow",Omnivore / Phototroph,Field / Grass,10 Days,Grasslands / Fields / Forests,Snivy Servine Serperior,Grass / Poison (Melee Attacks) / Slashing (Servine / Serperior) Serperior,,"[{""_id"":""09650fd2-f434-4f21-8170-cc5162857fa8"",""name"":""Mega Drain"",""unidentifiedName"":""Mega Drain"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Special Attack"",""move_range"":""Melee"",""move_uses"":""3/day"",""move_damage_dice"":""2d10"",""move_effect"":""On hit, you regain HP equal to half of the damage dealt.""}},{""_id"":""995c8d2e-dd1d-4b4a-8cd9-52eeb587d2cc"",""name"":""Slam"",""unidentifiedName"":""Slam"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Normal"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""3/day"",""move_damage_dice"":""3d10"",""move_effect"":""Slam has -2 during Accuracy Check.""}},{""_id"":""6f6ca3e8-56be-4975-89ad-82cbfcf5d674"",""name"":""Leaf Blade"",""unidentifiedName"":""Leaf Blade"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""3/day"",""move_damage_dice"":""3d10"",""move_effect"":""On hit, if you got 18 or higher on Accuracy Check, Leaf Blade is a critical hit. Servine arms have withered from disuse, as Servine manipulate their surroundings almost exclusively with their vines. They photosynthesize energy using the various leaves on their bodies; however, they cannot do this well when their leaves are dirty, so Servine spend much of their spare time cleaning them in broad daylight to ensure maximum efficiency in energy production. Servine consider themselves “above” eating like most Pokémon do; as a result, even trained ones may refuse food in favor of basking in sunlight...""}}]"
pokemon,Serperior,Grass,,Large,Medium,48,48,11,10,11,55,11,8,+5,+4,+5,"Sprouter, Stealth, Threaded, Tracker","Coil (+2 Attack, +1 Defense), Leer, Chlorophyll (While in Sunny Weather, your Speed is +2.), Overgrow",Omnivore / Phototroph,Field / Grass,10 Days,Grasslands / Fields / Forests,Snivy Servine Serperior,Grass / Poison (Melee Attacks) / Slashing (Servine / Serperior) Serperior,,"[{""_id"":""31cb840e-6844-4b2c-a8b4-2a43d5b01e4c"",""name"":""Giga Drain"",""unidentifiedName"":""Giga Drain"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Special Attack"",""move_range"":""Melee"",""move_uses"":""1/day"",""move_damage_dice"":""3d12"",""move_effect"":""On hit, you regain HP equal to half of the damage dealt.""}},{""_id"":""3cf7e2f8-0a13-4846-879e-3ed7da9c8993"",""name"":""Gastro Acid"",""unidentifiedName"":""Gastro Acid"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Poison"",""move_category"":""Effect"",""move_range"":""Ranged(10ft)"",""move_uses"":""3/day"",""move_damage_dice"":"""",""move_effect"":""On hit, the target cannot benefit from any ability passives for 10 mins.""}},{""_id"":""d5e6f37e-9b10-4365-8975-18bb727dac2a"",""name"":""Leaf Storm"",""unidentifiedName"":""Leaf Storm"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Special Attack"",""move_range"":""Ranged(30ft beam)"",""move_uses"":""1/day"",""move_damage_dice"":""5d12"",""move_effect"":""After use, your Special Attack is -4 for 10 mins.""}}]"
pokemon,Chespin,Grass,,Small,Medium,36,36,8,5,4,20,6,5,+3,+2,+2,"Sprouter (can manipulate plant life), Threaded (can move around with vines)","Growl (+1 Defense), Overgrow (When you are below 20 HP, your Grass-type attacks deal +4 damage.)",Herbivore,Field / Human-Like,10 Days,Fields / Forests / Grasslands,Chespin Quilladin Chesnaught,Grass / Fighting / Bruiser (Quilladin / Chesnaught) / Martial (No Punches/Kicks) / Prickly Chesnaught,,"[{""_id"":""f1ad5c6e-9a04-4731-9f3c-7842df9e92d1"",""name"":""Tackle"",""unidentifiedName"":""Tackle"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Normal"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""At-Will"",""move_damage_dice"":""2d6"",""move_effect"":""""}},{""_id"":""63ddb75d-4645-41e1-9ae4-ef7b3a2d1377"",""name"":""Vine Whip"",""unidentifiedName"":""Vine Whip"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Attack"",""move_range"":""Ranged(20ft)"",""move_uses"":""At-Will"",""move_damage_dice"":""2d8"",""move_effect"":""""}},{""_id"":""56476a39-c781-4046-a1c8-d1682632f65c"",""name"":""Rollout"",""unidentifiedName"":""Rollout"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Rock"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""At-Will"",""move_damage_dice"":""1d6"",""move_effect"":""For each time you’ve successfully used Rollout against the same target during the encounter, add 1d6 to Rollout’s damage.""}}]"
pokemon,Quilladin,Grass,,Small,Medium,36,36,11,6,6,30,8,6,+4,+3,+3,"Sprouter, Threaded","Growl, Overgrow",Herbivore,Field / Human-Like,10 Days,Fields / Forests / Grasslands,Chespin Quilladin Chesnaught,Grass / Fighting / Bruiser (Quilladin / Chesnaught) / Martial (No Punches/Kicks) / Prickly Chesnaught,,"[{""_id"":""b97b244a-58ce-435b-a46c-6f4487b2315e"",""name"":""Needle Arm"",""unidentifiedName"":""Needle Arm"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""3/day"",""move_damage_dice"":""3d8"",""move_effect"":""On hit, if you got 14 or higher on Accuracy Check, the target is Stunned.""}},{""_id"":""9791ba62-1cfe-452d-a814-8bdfaddace45"",""name"":""Bite"",""unidentifiedName"":""Bite"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Dark"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""At-Will"",""move_damage_dice"":""2d8"",""move_effect"":""On hit, if you got 18 or higher on Accuracy Check, the target is Stunned.""}},{""_id"":""7601cc67-b700-4e71-b824-8391e9307946"",""name"":""Pin Missile"",""unidentifiedName"":""Pin Missile"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Bug"",""move_category"":""Attack"",""move_range"":""Ranged(10ft)"",""move_uses"":""At-Will"",""move_damage_dice"":""1d4"",""move_effect"":""Pin Missile has -2 during Accuracy Check. Pin Missile is a Scatter attack. Up to 5 attacks.""}}]"
pokemon,Chesnaught,Grass,Fighting,Medium,Heavy,54,54,14,8,6,30,12,7,+6,+3,+3,"Sprouter, Threaded","Bulk Up (+1 Attack, +1 Defense), Growl, Overgrow, Shell Armor (Critical hits are treated as normal hits against you.)",Herbivore,Field / Human-Like,10 Days,Fields / Forests / Grasslands,Chespin Quilladin Chesnaught,Grass / Fighting / Bruiser (Quilladin / Chesnaught) / Martial (No Punches/Kicks) / Prickly Chesnaught,,"[{""_id"":""a11ad314-be43-41fa-8f5f-91ff04405fc5"",""name"":""Spiky Shield"",""unidentifiedName"":""Spiky Shield"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Effect"",""move_range"":""Self"",""move_uses"":""1/day"",""move_damage_dice"":"""",""move_effect"":""Spiky Shield is used as a Reaction. If an enemy within melee range would hit you with an attack, use Spiky Shield to instead ignore the damage and any effects of the attack, and also the enemy loses HP equal to 1/6th of its Max HP.""}},{""_id"":""e2c634e9-54af-4260-96d6-399325110d90"",""name"":""Wood Hammer"",""unidentifiedName"":""Wood Hammer"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""1/day"",""move_damage_dice"":""5d12"",""move_effect"":""On hit, you lose HP equal to 1/3rd of the damage you deal.""}},{""_id"":""bba1f798-eaa6-4007-a379-ef51a53ca5fa"",""name"":""Hammer Arm"",""unidentifiedName"":""Hammer Arm"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Fighting"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""1/day"",""move_damage_dice"":""5d12"",""move_effect"":""On hit, your Speed is -1 for 10 mins.""}}]"
pokemon,Rowlet,Grass,Flying,Small,Featherweight,42,42,7,5,4,20,6,5,+3,+2,+2,"Flight (can fly), Sprouter (can manipulate plant life)","Growl (+1 Defense), Overgrow (When you are below 20 HP, your Grass-type attacks deal +4 damage.)",Omnivore / Phototroph,Flying / Grass,10 Days,Forests / Woodlands,"Rowlet Dartrix Decidueye, mysterious circumstances Decidueye (Legend)","Grass / Fighting (Decidueye (Legend)) / Flying / Ghost (Decidueye) / Avian / Winged Rowlet is a perceptive Pokémon that can turn their heads 180 degrees to scan all around themselves. Their keen eyes also grant them with superb night vision, which these nocturnal hunters take great advantage of. Rowlet spend the day resting in the treetops, gathering energy from sunlight through photosynthesis as they sleep. When night falls, they take flight. Rowlet stalk prey from above without making a single sound, carefully positioning themselves before diving down and ambushing their prey with a pummeling of fast kicks with their sharp talons. They can also use their sharp, feather-like leaves from their wings like arrows and attack victims. Rowlet have an odd habit of turning their heads around fully to watch their trainers intently during battles. They are calmed by dark, tight spaces and will often burrow into the bags and coat pockets of trainers to rest. They are popular amongst trainers for their often stoic demeanors and observational skills. Rowlet",,"[{""_id"":""52093088-c04e-4ddd-8c17-16c0d2335d7b"",""name"":""Tackle"",""unidentifiedName"":""Tackle"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Normal"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""At-Will"",""move_damage_dice"":""2d6"",""move_effect"":""""}},{""_id"":""b351d2a8-54c2-41bb-8b02-f19a440f5b70"",""name"":""Leafage"",""unidentifiedName"":""Leafage"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Special Attack"",""move_range"":""Ranged(20ft)"",""move_uses"":""At-Will"",""move_damage_dice"":""1d12"",""move_effect"":""""}},{""_id"":""09a0aad5-41c9-4beb-944d-64ed4798eb26"",""name"":""Peck"",""unidentifiedName"":""Peck"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Flying"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""At-Will"",""move_damage_dice"":""2d6"",""move_effect"":""""}}]"
pokemon,Dartrix,Grass,Flying,Small,Medium,48,48,9,7,5,25,8,7,+4,+3,+2,"Flight, Sprouter","Growl, Overgrow",Omnivore / Phototroph,Flying / Grass,10 Days,Forests / Woodlands,"Rowlet Dartrix Decidueye, mysterious circumstances Decidueye (Legend)","Grass / Fighting (Decidueye (Legend)) / Flying / Ghost (Decidueye) / Avian / Winged Rowlet is a perceptive Pokémon that can turn their heads 180 degrees to scan all around themselves. Their keen eyes also grant them with superb night vision, which these nocturnal hunters take great advantage of. Rowlet spend the day resting in the treetops, gathering energy from sunlight through photosynthesis as they sleep. When night falls, they take flight. Rowlet stalk prey from above without making a single sound, carefully positioning themselves before diving down and ambushing their prey with a pummeling of fast kicks with their sharp talons. They can also use their sharp, feather-like leaves from their wings like arrows and attack victims. Rowlet have an odd habit of turning their heads around fully to watch their trainers intently during battles. They are calmed by dark, tight spaces and will often burrow into the bags and coat pockets of trainers to rest. They are popular amongst trainers for their often stoic demeanors and observational skills. Rowlet",,"[{""_id"":""56b92f57-8701-4f0d-941e-b337bb05f7f8"",""name"":""Astonish"",""unidentifiedName"":""Astonish"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""At-Will"",""move_damage_dice"":""1d10"",""move_effect"":""On hit, if you got 18 or higher on Accuracy Check, the target is Stunned.""}},{""_id"":""be2f321b-42f5-4ca1-9c70-6b1f31453116"",""name"":""Razor Leaf"",""unidentifiedName"":""Razor Leaf"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Attack"",""move_range"":""Ranged(25ft)"",""move_uses"":""At-Will"",""move_damage_dice"":""2d8"",""move_effect"":""On hit, if you got 18 or higher on Accuracy Check, Razor Leaf is a critical hit.""}},{""_id"":""92211a74-88fb-43df-8855-b9f0acb740c2"",""name"":""Foresight"",""unidentifiedName"":""Foresight"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Normal"",""move_category"":""Effect"",""move_range"":""Self"",""move_uses"":""At-Will"",""move_damage_dice"":"""",""move_effect"":""You can hit Ghosttypes with Normal and Fighting type moves as if they are not immune to those types of attacks for two mins.""}}]"
pokemon,Decidueye,Grass,Ghost,Medium,Medium,48,48,10,10,7,35,11,11,+5,+5,+3,"Flight, Reach (melee range is treated as Ranged(30ft) *This ability is different than usual for Decidueye.), Sprouter, Stealth (can make stealth skill checks)","Feather Dance (+2 Defense), Nasty Plot (+1 Special Attack), Overgrow",Omnivore / Phototroph,Flying / Grass,10 Days,Forests / Woodlands,"Rowlet Dartrix Decidueye, mysterious circumstances Decidueye (Legend)","Grass / Fighting (Decidueye (Legend)) / Flying / Ghost (Decidueye) / Avian / Winged Rowlet is a perceptive Pokémon that can turn their heads 180 degrees to scan all around themselves. Their keen eyes also grant them with superb night vision, which these nocturnal hunters take great advantage of. Rowlet spend the day resting in the treetops, gathering energy from sunlight through photosynthesis as they sleep. When night falls, they take flight. Rowlet stalk prey from above without making a single sound, carefully positioning themselves before diving down and ambushing their prey with a pummeling of fast kicks with their sharp talons. They can also use their sharp, feather-like leaves from their wings like arrows and attack victims. Rowlet have an odd habit of turning their heads around fully to watch their trainers intently during battles. They are calmed by dark, tight spaces and will often burrow into the bags and coat pockets of trainers to rest. They are popular amongst trainers for their often stoic demeanors and observational skills. Rowlet",,"[{""_id"":""506652ed-84d8-410a-959f-279c1f8dc791"",""name"":""Spirit Shackle"",""unidentifiedName"":""Spirit Shackle"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Attack"",""move_range"":""Ranged(30ft)"",""move_uses"":""3/day"",""move_damage_dice"":""3d10"",""move_effect"":""On hit, the target is bound to the ground for 1d6 rounds.""}},{""_id"":""093b7552-f8a6-4019-afdb-73a4dd4c1d2b"",""name"":""Sucker Punch"",""unidentifiedName"":""Sucker Punch"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Dark"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""1/day"",""move_damage_dice"":""3d8"",""move_effect"":""Sucker Punch is used as a Reaction. When you are a target of a melee move, use Sucker Punch to attack the attacker before the enemy rolls their Accuracy Check against you. You must still roll an accuracy check for Sucker Punch.""}},{""_id"":""86d1343c-8030-4782-896f-f8f82ec22596"",""name"":""Leaf Blade"",""unidentifiedName"":""Leaf Blade"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""3/day"",""move_damage_dice"":""3d10"",""move_effect"":""On hit, if you got 18 or higher on Accuracy Check, Leaf Blade is a critical hit.""}}]"
pokemon,Decidueye (Legend),Grass,Fighting,Medium,Medium,54,54,10,10,6,30,11,11,+5,+5,+3,"Flight, (melee range is threated as Ranged(30ft) *This ability is different than usual for Decidueye.), Sprouter, Stealth (can make stealth skill checks)","Feather Dance, Nasty Plot, Overgrow",Omnivore / Phototroph,Flying / Grass,10 Days,Forests / Woodlands,"Rowlet Dartrix Decidueye, mysterious circumstances Decidueye (Legend)","Grass / Fighting (Decidueye (Legend)) / Flying / Ghost (Decidueye) / Avian / Winged Rowlet is a perceptive Pokémon that can turn their heads 180 degrees to scan all around themselves. Their keen eyes also grant them with superb night vision, which these nocturnal hunters take great advantage of. Rowlet spend the day resting in the treetops, gathering energy from sunlight through photosynthesis as they sleep. When night falls, they take flight. Rowlet stalk prey from above without making a single sound, carefully positioning themselves before diving down and ambushing their prey with a pummeling of fast kicks with their sharp talons. They can also use their sharp, feather-like leaves from their wings like arrows and attack victims. Rowlet have an odd habit of turning their heads around fully to watch their trainers intently during battles. They are calmed by dark, tight spaces and will often burrow into the bags and coat pockets of trainers to rest. They are popular amongst trainers for their often stoic demeanors and observational skills. Rowlet",,"[{""_id"":""d9abfb43-8e18-4e74-a66d-9c0627bd4d13"",""name"":""Brave Bird"",""unidentifiedName"":""Brave Bird"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Flying"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""1/day"",""move_damage_dice"":""5d12"",""move_effect"":""On hit, you lose HP equal to 1/3rd of the damage you deal.""}},{""_id"":""23e792c5-46df-4972-b191-8cc15ed426a0"",""name"":""Triple Arrows"",""unidentifiedName"":""Triple Arrows"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Fighting"",""move_category"":""Attack"",""move_range"":""Ranged(30ft)"",""move_uses"":""3/day"",""move_damage_dice"":""1d12"",""move_effect"":""Triple Arrows is a Scatter attack. Up to 3 attacks. Triple Arrow’s third attack on hit deals an additional 1d12 damage. On hit, any target’s Defense is -1 for 10 mins.""}},{""_id"":""d9ea45fc-71a2-4aee-bb8a-a5a90130f451"",""name"":""Leaf Blade"",""unidentifiedName"":""Leaf Blade"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""3/day"",""move_damage_dice"":""3d10"",""move_effect"":""On hit, if you got 18 or higher on Accuracy Check, Leaf Blade is a critical hit.""}}]"
pokemon,Grookey,Grass,,Small,Light,30,30,6,4,7,35,7,4,+3,+2,+3,Climber (treats walls and ceilings as normal terrain),"Growl (+1 Defense), Overgrow (When you are below 20 HP, your Grass-type attacks deal +4 damage.)",Omnivore,Field / Grass,10 Days,Jungles,Grookey Thwackey Rillaboom,Grass / Bruiser (Thwackey / Rillaboom) / Sound,,"[{""_id"":""0aa9c72e-3761-4cf7-a47a-212d1f96f816"",""name"":""Scratch"",""unidentifiedName"":""Scratch"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Normal"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""At-Will"",""move_damage_dice"":""2d6"",""move_effect"":""""}},{""_id"":""6e14d5c2-e032-4110-b57d-e1538e5b6902"",""name"":""Branch Poke"",""unidentifiedName"":""Branch Poke"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""At-Will"",""move_damage_dice"":""2d6"",""move_effect"":""""}},{""_id"":""c54a20b8-3bfb-4832-8cb3-0ca16e38a20b"",""name"":""Taunt"",""unidentifiedName"":""Taunt"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Dark"",""move_category"":""Effect"",""move_range"":""Ranged(20ft)"",""move_uses"":""3/day"",""move_damage_dice"":"""",""move_effect"":""On hit, the target may only use attacks that target you or your allies for 1 min.""}}]"
